1044
0	0 0
16383	1 14	0,5 0,6 1,4 1,5 1,6 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
32700	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,4 2,5 2,6 3,4 3,5 3,6
32701	1 13	0,4 0,5 0,6 1,4 1,5 1,6 2,4 2,5 2,6 3,4 3,5 3,6 5,6
32703	1 14	0,4 0,5 0,6 1,4 1,5 1,6 2,4 2,5 2,6 3,4 3,5 3,6 4,6 5,6
32767	1 15	0,4 0,5 0,6 1,4 1,5 1,6 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
39375	0 10	2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
39376	0 7	1,6 2,3 2,4 2,5 3,4 3,5 4,5
39377	0 8	1,6 2,3 2,4 2,5 3,4 3,5 4,5 5,6
39379	0 9	1,6 2,3 2,4 2,5 3,4 3,5 4,5 4,6 5,6
39383	0 10	1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 4,6 5,6
39391	0 11	1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
39408	0 8	0,6 1,6 2,3 2,4 2,5 3,4 3,5 4,5
39409	1 9	0,6 1,6 2,3 2,4 2,5 3,4 3,5 4,5 5,6
39411	1 10	0,6 1,6 2,3 2,4 2,5 3,4 3,5 4,5 4,6 5,6
39415	1 11	0,6 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 4,6 5,6
39423	1 12	0,6 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
39441	0 6	1,5 1,6 2,3 2,4 3,4 5,6
39443	0 7	1,5 1,6 2,3 2,4 3,4 4,6 5,6
39447	0 8	1,5 1,6 2,3 2,4 3,4 3,6 4,6 5,6
39455	0 9	1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,6 5,6
39456	0 5	0,6 1,5 2,3 2,4 3,4
39457	0 6	0,6 1,5 2,3 2,4 3,4 5,6
39458	0 6	0,6 1,5 2,3 2,4 3,4 4,6
39459	1 7	0,6 1,5 2,3 2,4 3,4 4,6 5,6
39462	0 7	0,6 1,5 2,3 2,4 3,4 3,6 4,6
39463	1 8	0,6 1,5 2,3 2,4 3,4 3,6 4,6 5,6
39470	0 8	0,6 1,5 2,3 2,4 2,6 3,4 3,6 4,6
39471	1 9	0,6 1,5 2,3 2,4 2,6 3,4 3,6 4,6 5,6
39473	0 7	0,6 1,5 1,6 2,3 2,4 3,4 5,6
39475	1 8	0,6 1,5 1,6 2,3 2,4 3,4 4,6 5,6
39479	1 9	0,6 1,5 1,6 2,3 2,4 3,4 3,6 4,6 5,6
39487	1 10	0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,6 5,6
39509	0 8	1,5 1,6 2,3 2,4 3,4 3,6 4,5 5,6
39511	0 9	1,5 1,6 2,3 2,4 3,4 3,6 4,5 4,6 5,6
39516	0 8	1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5
39517	0 9	1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5 5,6
39518	0 9	1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5 4,6
39519	0 10	1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5 4,6 5,6
39522	1 7	0,6 1,5 2,3 2,4 3,4 4,5 4,6
39523	1 8	0,6 1,5 2,3 2,4 3,4 4,5 4,6 5,6
39524	1 7	0,6 1,5 2,3 2,4 3,4 3,6 4,5
39525	1 8	0,6 1,5 2,3 2,4 3,4 3,6 4,5 5,6
39526	1 8	0,6 1,5 2,3 2,4 3,4 3,6 4,5 4,6
39527	1 9	0,6 1,5 2,3 2,4 3,4 3,6 4,5 4,6 5,6
39532	1 8	0,6 1,5 2,3 2,4 2,6 3,4 3,6 4,5
39533	1 9	0,6 1,5 2,3 2,4 2,6 3,4 3,6 4,5 5,6
39534	1 9	0,6 1,5 2,3 2,4 2,6 3,4 3,6 4,5 4,6
39535	1 10	0,6 1,5 2,3 2,4 2,6 3,4 3,6 4,5 4,6 5,6
39536	1 7	0,6 1,5 1,6 2,3 2,4 3,4 4,5
39537	1 8	0,6 1,5 1,6 2,3 2,4 3,4 4,5 5,6
39538	1 8	0,6 1,5 1,6 2,3 2,4 3,4 4,5 4,6
39539	1 9	0,6 1,5 1,6 2,3 2,4 3,4 4,5 4,6 5,6
39540	1 8	0,6 1,5 1,6 2,3 2,4 3,4 3,6 4,5
39541	1 9	0,6 1,5 1,6 2,3 2,4 3,4 3,6 4,5 5,6
39542	1 9	0,6 1,5 1,6 2,3 2,4 3,4 3,6 4,5 4,6
39543	1 10	0,6 1,5 1,6 2,3 2,4 3,4 3,6 4,5 4,6 5,6
39548	1 9	0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5
39549	1 10	0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5 5,6
39550	1 10	0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5 4,6
39551	1 11	0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5 4,6 5,6
39639	0 10	1,5 1,6 2,3 2,4 3,4 3,5 3,6 4,5 4,6 5,6
39642	0 9	1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5 4,6
39643	0 10	1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5 4,6 5,6
39646	0 10	1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6
39647	0 11	1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6 5,6
39654	1 9	0,6 1,5 2,3 2,4 3,4 3,5 3,6 4,5 4,6
39655	1 10	0,6 1,5 2,3 2,4 3,4 3,5 3,6 4,5 4,6 5,6
39658	1 9	0,6 1,5 2,3 2,4 2,6 3,4 3,5 4,5 4,6
39659	1 10	0,6 1,5 2,3 2,4 2,6 3,4 3,5 4,5 4,6 5,6
39662	1 10	0,6 1,5 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6
39663	1 11	0,6 1,5 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6 5,6
39664	1 8	0,6 1,5 1,6 2,3 2,4 3,4 3,5 4,5
39665	1 9	0,6 1,5 1,6 2,3 2,4 3,4 3,5 4,5 5,6
39666	1 9	0,6 1,5 1,6 2,3 2,4 3,4 3,5 4,5 4,6
39667	1 10	0,6 1,5 1,6 2,3 2,4 3,4 3,5 4,5 4,6 5,6
39670	1 10	0,6 1,5 1,6 2,3 2,4 3,4 3,5 3,6 4,5 4,6
39671	1 11	0,6 1,5 1,6 2,3 2,4 3,4 3,5 3,6 4,5 4,6 5,6
39672	1 9	0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5
39673	1 10	0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5 5,6
39674	1 10	0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5 4,6
39675	1 11	0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5 4,6 5,6
39678	1 11	0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6
39679	1 12	0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6 5,6
39902	0 11	1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6
39903	0 12	1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
39918	1 11	0,6 1,5 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6
39919	1 12	0,6 1,5 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
39920	1 9	0,6 1,5 1,6 2,3 2,4 2,5 3,4 3,5 4,5
39921	1 10	0,6 1,5 1,6 2,3 2,4 2,5 3,4 3,5 4,5 5,6
39922	1 10	0,6 1,5 1,6 2,3 2,4 2,5 3,4 3,5 4,5 4,6
39923	1 11	0,6 1,5 1,6 2,3 2,4 2,5 3,4 3,5 4,5 4,6 5,6
39926	1 11	0,6 1,5 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 4,6
39927	1 12	0,6 1,5 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 4,6 5,6
39934	1 12	0,6 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6
39935	1 13	0,6 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
40496	0 7	0,5 0,6 1,5 1,6 2,3 2,4 3,4
40497	0 8	0,5 0,6 1,5 1,6 2,3 2,4 3,4 5,6
40498	1 8	0,5 0,6 1,5 1,6 2,3 2,4 3,4 4,6
40499	1 9	0,5 0,6 1,5 1,6 2,3 2,4 3,4 4,6 5,6
40502	1 9	0,5 0,6 1,5 1,6 2,3 2,4 3,4 3,6 4,6
40503	1 10	0,5 0,6 1,5 1,6 2,3 2,4 3,4 3,6 4,6 5,6
40510	1 10	0,5 0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,6
40511	1 11	0,5 0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,6 5,6
40562	1 9	0,5 0,6 1,5 1,6 2,3 2,4 3,4 4,5 4,6
40563	1 10	0,5 0,6 1,5 1,6 2,3 2,4 3,4 4,5 4,6 5,6
40564	1 9	0,5 0,6 1,5 1,6 2,3 2,4 3,4 3,6 4,5
40565	1 10	0,5 0,6 1,5 1,6 2,3 2,4 3,4 3,6 4,5 5,6
40566	1 10	0,5 0,6 1,5 1,6 2,3 2,4 3,4 3,6 4,5 4,6
40567	1 11	0,5 0,6 1,5 1,6 2,3 2,4 3,4 3,6 4,5 4,6 5,6
40572	1 10	0,5 0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5
40573	1 11	0,5 0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5 5,6
40574	1 11	0,5 0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5 4,6
40575	1 12	0,5 0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5 4,6 5,6
40694	1 11	0,5 0,6 1,5 1,6 2,3 2,4 3,4 3,5 3,6 4,5 4,6
40695	1 12	0,5 0,6 1,5 1,6 2,3 2,4 3,4 3,5 3,6 4,5 4,6 5,6
40698	1 11	0,5 0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5 4,6
40699	1 12	0,5 0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5 4,6 5,6
40702	1 12	0,5 0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6
40703	1 13	0,5 0,6 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6 5,6
40958	1 13	0,5 0,6 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6
40959	1 14	0,5 0,6 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
41950	0 10	1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6
41951	0 11	1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6 5,6
41952	0 7	0,6 1,4 1,5 2,3 2,5 3,5 4,5
41953	1 8	0,6 1,4 1,5 2,3 2,5 3,5 4,5 5,6
41954	1 8	0,6 1,4 1,5 2,3 2,5 3,5 4,5 4,6
41955	1 9	0,6 1,4 1,5 2,3 2,5 3,5 4,5 4,6 5,6
41958	1 9	0,6 1,4 1,5 2,3 2,5 3,5 3,6 4,5 4,6
41959	1 10	0,6 1,4 1,5 2,3 2,5 3,5 3,6 4,5 4,6 5,6
41964	1 9	0,6 1,4 1,5 2,3 2,5 2,6 3,5 3,6 4,5
41965	1 10	0,6 1,4 1,5 2,3 2,5 2,6 3,5 3,6 4,5 5,6
41966	1 10	0,6 1,4 1,5 2,3 2,5 2,6 3,5 3,6 4,5 4,6
41967	1 11	0,6 1,4 1,5 2,3 2,5 2,6 3,5 3,6 4,5 4,6 5,6
41982	1 11	0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6
41983	1 12	0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6 5,6
42047	1 9	0,5 0,6 1,4 1,6 2,3 2,6 3,6 4,6 5,6
42096	0 6	0,5 0,6 1,4 1,6 2,3 4,5
42097	0 7	0,5 0,6 1,4 1,6 2,3 4,5 5,6
42099	0 8	0,5 0,6 1,4 1,6 2,3 4,5 4,6 5,6
42100	1 7	0,5 0,6 1,4 1,6 2,3 3,6 4,5
42101	1 8	0,5 0,6 1,4 1,6 2,3 3,6 4,5 5,6
42103	1 9	0,5 0,6 1,4 1,6 2,3 3,6 4,5 4,6 5,6
42108	1 8	0,5 0,6 1,4 1,6 2,3 2,6 3,6 4,5
42109	1 9	0,5 0,6 1,4 1,6 2,3 2,6 3,6 4,5 5,6
42111	1 10	0,5 0,6 1,4 1,6 2,3 2,6 3,6 4,5 4,6 5,6
42218	1 8	0,5 0,6 1,4 2,3 2,6 3,5 4,5 4,6
42219	1 9	0,5 0,6 1,4 2,3 2,6 3,5 4,5 4,6 5,6
42220	1 8	0,5 0,6 1,4 2,3 2,6 3,5 3,6 4,5
42221	1 9	0,5 0,6 1,4 2,3 2,6 3,5 3,6 4,5 5,6
42222	1 9	0,5 0,6 1,4 2,3 2,6 3,5 3,6 4,5 4,6
42223	1 10	0,5 0,6 1,4 2,3 2,6 3,5 3,6 4,5 4,6 5,6
42232	1 8	0,5 0,6 1,4 1,6 2,3 2,6 3,5 4,5
42233	1 9	0,5 0,6 1,4 1,6 2,3 2,6 3,5 4,5 5,6
42234	1 9	0,5 0,6 1,4 1,6 2,3 2,6 3,5 4,5 4,6
42235	1 10	0,5 0,6 1,4 1,6 2,3 2,6 3,5 4,5 4,6 5,6
42238	1 10	0,5 0,6 1,4 1,6 2,3 2,6 3,5 3,6 4,5 4,6
42239	1 11	0,5 0,6 1,4 1,6 2,3 2,6 3,5 3,6 4,5 4,6 5,6
42412	0 8	0,5 0,6 1,4 2,3 2,5 2,6 3,5 3,6
42413	0 9	0,5 0,6 1,4 2,3 2,5 2,6 3,5 3,6 5,6
42414	1 9	0,5 0,6 1,4 2,3 2,5 2,6 3,5 3,6 4,6
42415	1 10	0,5 0,6 1,4 2,3 2,5 2,6 3,5 3,6 4,6 5,6
42418	1 8	0,5 0,6 1,4 1,6 2,3 2,5 3,5 4,6
42419	1 9	0,5 0,6 1,4 1,6 2,3 2,5 3,5 4,6 5,6
42422	1 9	0,5 0,6 1,4 1,6 2,3 2,5 3,5 3,6 4,6
42423	1 10	0,5 0,6 1,4 1,6 2,3 2,5 3,5 3,6 4,6 5,6
42430	1 10	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,5 3,6 4,6
42431	1 11	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,5 3,6 4,6 5,6
42478	1 10	0,5 0,6 1,4 2,3 2,5 2,6 3,5 3,6 4,5 4,6
42479	1 11	0,5 0,6 1,4 2,3 2,5 2,6 3,5 3,6 4,5 4,6 5,6
42486	1 10	0,5 0,6 1,4 1,6 2,3 2,5 3,5 3,6 4,5 4,6
42487	1 11	0,5 0,6 1,4 1,6 2,3 2,5 3,5 3,6 4,5 4,6 5,6
42492	1 10	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,5 3,6 4,5
42493	1 11	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,5 3,6 4,5 5,6
42494	1 11	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6
42495	1 12	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6 5,6
43006	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6
43007	1 13	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6 5,6
43807	0 10	1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,6 5,6
43814	1 8	0,6 1,4 1,5 2,3 2,5 3,4 3,6 4,6
43815	1 9	0,6 1,4 1,5 2,3 2,5 3,4 3,6 4,6 5,6
43821	1 9	0,6 1,4 1,5 2,3 2,5 2,6 3,4 3,6 5,6
43823	1 10	0,6 1,4 1,5 2,3 2,5 2,6 3,4 3,6 4,6 5,6
43839	1 11	0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,6 5,6
43868	0 9	1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5
43869	0 10	1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 5,6
43871	0 11	1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 4,6 5,6
43878	1 9	0,6 1,4 1,5 2,3 2,5 3,4 3,6 4,5 4,6
43879	1 10	0,6 1,4 1,5 2,3 2,5 3,4 3,6 4,5 4,6 5,6
43884	1 9	0,6 1,4 1,5 2,3 2,5 2,6 3,4 3,6 4,5
43885	1 10	0,6 1,4 1,5 2,3 2,5 2,6 3,4 3,6 4,5 5,6
43887	1 11	0,6 1,4 1,5 2,3 2,5 2,6 3,4 3,6 4,5 4,6 5,6
43888	1 8	0,6 1,4 1,5 1,6 2,3 2,5 3,4 4,5
43889	1 9	0,6 1,4 1,5 1,6 2,3 2,5 3,4 4,5 5,6
43891	1 10	0,6 1,4 1,5 1,6 2,3 2,5 3,4 4,5 4,6 5,6
43892	1 9	0,6 1,4 1,5 1,6 2,3 2,5 3,4 3,6 4,5
43893	1 10	0,6 1,4 1,5 1,6 2,3 2,5 3,4 3,6 4,5 5,6
43894	1 10	0,6 1,4 1,5 1,6 2,3 2,5 3,4 3,6 4,5 4,6
43895	1 11	0,6 1,4 1,5 1,6 2,3 2,5 3,4 3,6 4,5 4,6 5,6
43900	1 10	0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5
43901	1 11	0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 5,6
43903	1 12	0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 4,6 5,6
43998	0 11	1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6
43999	0 12	1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
44006	1 10	0,6 1,4 1,5 2,3 2,5 3,4 3,5 3,6 4,5 4,6
44007	1 11	0,6 1,4 1,5 2,3 2,5 3,4 3,5 3,6 4,5 4,6 5,6
44008	1 9	0,6 1,4 1,5 2,3 2,5 2,6 3,4 3,5 4,5
44009	1 10	0,6 1,4 1,5 2,3 2,5 2,6 3,4 3,5 4,5 5,6
44010	1 10	0,6 1,4 1,5 2,3 2,5 2,6 3,4 3,5 4,5 4,6
44011	1 11	0,6 1,4 1,5 2,3 2,5 2,6 3,4 3,5 4,5 4,6 5,6
44012	1 10	0,6 1,4 1,5 2,3 2,5 2,6 3,4 3,5 3,6 4,5
44013	1 11	0,6 1,4 1,5 2,3 2,5 2,6 3,4 3,5 3,6 4,5 5,6
44014	1 11	0,6 1,4 1,5 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6
44015	1 12	0,6 1,4 1,5 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
44024	1 10	0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 4,5
44025	1 11	0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 4,5 5,6
44026	1 11	0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 4,5 4,6
44027	1 12	0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 4,5 4,6 5,6
44030	1 12	0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6
44031	1 13	0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
44280	1 9	0,5 0,6 1,4 1,6 2,3 2,6 3,4 3,5 4,5
44281	1 10	0,5 0,6 1,4 1,6 2,3 2,6 3,4 3,5 4,5 5,6
44283	1 11	0,5 0,6 1,4 1,6 2,3 2,6 3,4 3,5 4,5 4,6 5,6
44287	1 12	0,5 0,6 1,4 1,6 2,3 2,6 3,4 3,5 3,6 4,5 4,6 5,6
44336	1 7	0,5 0,6 1,4 1,6 2,3 2,5 3,4
44337	1 8	0,5 0,6 1,4 1,6 2,3 2,5 3,4 5,6
44339	1 9	0,5 0,6 1,4 1,6 2,3 2,5 3,4 4,6 5,6
44340	1 8	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,6
44341	1 9	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,6 5,6
44342	1 9	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,6 4,6
44343	1 10	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,6 4,6 5,6
44348	1 9	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,6
44349	1 10	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,6 5,6
44351	1 11	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,6 4,6 5,6
44403	1 10	0,5 0,6 1,4 1,6 2,3 2,5 3,4 4,5 4,6 5,6
44404	1 9	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,6 4,5
44405	1 10	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,6 4,5 5,6
44406	1 10	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,6 4,5 4,6
44407	1 11	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,6 4,5 4,6 5,6
44412	1 10	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,6 4,5
44413	1 11	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,6 4,5 5,6
44415	1 12	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,6 4,5 4,6 5,6
44460	1 9	0,5 0,6 1,4 2,3 2,5 2,6 3,4 3,5 3,6
44461	1 10	0,5 0,6 1,4 2,3 2,5 2,6 3,4 3,5 3,6 5,6
44462	1 10	0,5 0,6 1,4 2,3 2,5 2,6 3,4 3,5 3,6 4,6
44463	1 11	0,5 0,6 1,4 2,3 2,5 2,6 3,4 3,5 3,6 4,6 5,6
44466	1 9	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,5 4,6
44467	1 10	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,5 4,6 5,6
44470	1 10	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,5 3,6 4,6
44471	1 11	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,5 3,6 4,6 5,6
44472	1 9	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5
44473	1 10	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 5,6
44474	1 10	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 4,6
44475	1 11	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 4,6 5,6
44476	1 10	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 3,6
44477	1 11	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 3,6 5,6
44478	1 11	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,6
44479	1 12	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,6 5,6
44526	1 11	0,5 0,6 1,4 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6
44527	1 12	0,5 0,6 1,4 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
44534	1 11	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,5 3,6 4,5 4,6
44535	1 12	0,5 0,6 1,4 1,6 2,3 2,5 3,4 3,5 3,6 4,5 4,6 5,6
44536	1 10	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 4,5
44537	1 11	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 4,5 5,6
44538	1 11	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 4,5 4,6
44539	1 12	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 4,5 4,6 5,6
44540	1 11	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5
44541	1 12	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 5,6
44542	1 12	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6
44543	1 13	0,5 0,6 1,4 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
44856	1 9	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4
44857	1 10	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 5,6
44858	1 10	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 4,6
44859	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 4,6 5,6
44862	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,6
44863	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,6 5,6
44922	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 4,5 4,6
44923	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 4,5 4,6 5,6
44924	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5
44925	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 5,6
44926	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 4,6
44927	1 13	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 4,6 5,6
45054	1 13	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6
45055	1 14	0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
48029	0 11	1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 5,6
48031	0 12	1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,6 5,6
48044	1 10	0,6 1,4 1,5 2,3 2,4 2,5 2,6 3,4 3,5 3,6
48045	1 11	0,6 1,4 1,5 2,3 2,4 2,5 2,6 3,4 3,5 3,6 5,6
48047	1 12	0,6 1,4 1,5 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,6 5,6
48048	1 9	0,6 1,4 1,5 1,6 2,3 2,4 2,5 3,4 3,5
48049	1 10	0,6 1,4 1,5 1,6 2,3 2,4 2,5 3,4 3,5 5,6
48051	1 11	0,6 1,4 1,5 1,6 2,3 2,4 2,5 3,4 3,5 4,6 5,6
48052	1 10	0,6 1,4 1,5 1,6 2,3 2,4 2,5 3,4 3,5 3,6
48053	1 11	0,6 1,4 1,5 1,6 2,3 2,4 2,5 3,4 3,5 3,6 5,6
48055	1 12	0,6 1,4 1,5 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,6 5,6
48060	1 11	0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6
48061	1 12	0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 5,6
48063	1 13	0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,6 5,6
